PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,Position,8
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,DateCreated,2023-02-10T09:24:52-0600
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,NumberFormatting,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,InstrumentOrder,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,InstrumentSection,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,ItemOrder,9
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,Response,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,Score,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,Position,9
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,DateCreated,2023-02-10T09:24:54-0600
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,ItemOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,Position,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,DateCreated,2023-02-10T08:42:46-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Title,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,InstrumentSection,1
