PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,ItemOrder,8
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,Position,10
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL13,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,ItemOrder,9
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,Response,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,Score,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,Position,11
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL14,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,ItemOrder,10
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,Response,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,Score,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,Position,12
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL17,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,ItemOrder,11
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,Response,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,Score,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,Position,13
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL19,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,ItemOrder,12
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,Position,14
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL22,NumberFormatting,xxxx.x
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,InstrumentOrder,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,InstrumentSection,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,ItemOrder,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,Response,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,Position,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,DateCreated,2023-02-07T16:47:46-0600
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,Mullen_ExpObs_Title,NumberFormatting,xxxx.x
